,Unnamed: 0,line_name,specimen__id,specimen__name,specimen__hemisphere,structure__id,structure__name,structure__acronym,structure_parent__id,structure_parent__acronym,structure__layer,nr__max_euclidean_distance,nr__number_stems,nr__number_bifurcations,nr__average_contraction,nr__average_parent_daughter_ratio,nr__reconstruction_type,nrwkf__id,erwkf__id,ef__fast_trough_v_long_square,ef__upstroke_downstroke_ratio_long_square,ef__adaptation,ef__f_i_curve_slope,ef__threshold_i_long_square,ef__tau,ef__avg_isi,ef__avg_firing_rate,ef__ri,ef__peak_t_ramp,ef__vrest,si__height,si__width,si__path,csl__x,csl__y,csl__z,csl__normalized_depth,cell_reporter_status,m__glif,m__biophys,m__biophys_perisomatic,m__biophys_all_active,tag__apical,tag__dendrite_type,morph_thumb_path,ephys_thumb_path,ephys_inst_thresh_thumb_path,donor__age,donor__sex,donor__disease_state,donor__race,donor__years_of_seizure_history,donor__species,donor__id,donor__name,swc__fname,model__fold,structure__safe_name,structure_merge__acronym
363,1719,Pvalb-IRES-Cre,591268268,Pvalb-IRES-Cre;Ai14-321032.03.02.01,right,778,"""Primary visual area, layer 5""",VISp5,385,VISp,5,186.218008961405,4.0,14.0,0.873517522034512,1.0,full,657879307.0,659447173,-60.6562538146973,1.25581668011355,0.0066576699192991,1.28946722629151,370.0,7.08477127901558,8.87793103448276,112.638856521401,121.60724401474,14.11142,-71.5248107910156,5720.0,5754.0,/external/mousecelltypes/prod1126/specimen_591268268/min_xy_591268268.aff,8801.07095919693,1015.84312320802,3527.07254491183,0.516730792250111,positive,0,0,0,0,,aspiny,/api/v2/well_known_file_download/662054735,/api/v2/well_known_file_download/606112190,/api/v2/well_known_file_download/606112192,,,,,,Mus musculus,589751785,Pvalb-IRES-Cre;Ai14-321032,Pvalb-IRES-Cre_Ai14-321032.03.02.01_657879305_m.swc,1.0,VISp_layer5,Isocortex_layer5
364,1727,Scnn1a-Tg2-Cre,480003970,Scnn1a-Tg2-Cre;Ai14-196752.04.02.01,right,778,"""Primary visual area, layer 5""",VISp5,385,VISp,5,618.306114699394,6.0,51.0,0.864566604453808,0.875392576554335,dendrite-only,496001030.0,496573436,-45.21875,3.17725795528727,0.419445831471797,0.114583324946537,270.0,9.00464464911782,285.3825,3.50406910024266,70.1562538743019,9.75847666666667,-65.6511459350586,7601.0,7595.0,/external/mousecelltypes/prod432/specimen_480003970/min_xy_480003970.aff,8985.0,1564.64877403504,2572.97379885809,0.625686829466484,negative,2,0,0,0,intact,spiny,/api/v2/well_known_file_download/496001257,/api/v2/well_known_file_download/491380932,/api/v2/well_known_file_download/491380934,,,,,,Mus musculus,479695171,Scnn1a-Tg2-Cre;Ai14-196752,Scnn1a-Tg2-Cre_Ai14-196752.04.02.01_496001028_m.swc,2.0,VISp_layer5,Isocortex_layer5
365,1728,Chat-IRES-Cre-neo,586072188,Chat-IRES-Cre-neo;Ai14-316042.05.01.01,left,821,"""Primary visual area, layer 2/3""",VISp2/3,385,VISp,2/3,362.872558777693,2.0,35.0,0.858058603791292,1.0,full,605541520.0,659441000,-43.21875,3.10865834164895,0.0583564694583344,0.189266093634438,80.0,15.7392622251889,80.72,12.388503468781,236.718639731407,3.95352,-64.7118377685547,7595.0,3908.0,/external/mousecelltypes/prod1095/specimen_586072188/min_xy_586072188.aff,8918.85753631308,873.629543331122,8343.37210916654,0.234108157987253,positive,5,0,0,0,,aspiny,/api/v2/well_known_file_download/662053961,/api/v2/well_known_file_download/606111582,/api/v2/well_known_file_download/606111593,,,,,,Mus musculus,584630446,Chat-IRES-Cre-neo;Ai14-316042,Chat-IRES-Cre-neo_Ai14-316042.05.01.01_605541518_m.swc,0.0,VISp_layer23,Isocortex_layer2/3
366,1730,Nr5a1-Cre,502269786,Nr5a1-Cre;Ai14-230422.05.01.01,left,821,"""Primary visual area, layer 2/3""",VISp2/3,385,VISp,2/3,342.365015318841,7.0,20.0,0.881546270790908,0.878540621604952,full,661928453.0,515386573,-52.0312538146973,3.99149406383389,0.201385811601719,0.196666649667243,230.0,16.9624803277498,149.07,6.70825786543235,142.968714237213,8.16806,-78.8050384521484,5749.0,5741.0,/external/mousecelltypes/prod668/specimen_502269786/min_xy_502269786.aff,8700.0,906.446916296964,8274.09356308053,0.366710959501243,positive,5,0,0,0,intact,spiny,/api/v2/well_known_file_download/516477382,/api/v2/well_known_file_download/512193384,/api/v2/well_known_file_download/512193386,,,,,,Mus musculus,501894834,Nr5a1-Cre;Ai14-230422,Nr5a1-Cre_Ai14-230422.05.01.01_661928451_m.swc,6.0,VISp_layer23,Isocortex_layer2/3
367,1731,Scnn1a-Tg2-Cre,467703703,Scnn1a-Tg2-Cre;Ai14-176958.05.02.01,right,721,"""Primary visual area, layer 4""",VISp4,385,VISp,4,457.225906681861,11.0,29.0,0.872704192451945,0.774110485270378,dendrite-only,491458674.0,491202066,-48.375,3.87780593933302,0.0304625428816031,0.215121951219512,70.0,20.181559557886,57.28625,17.4561958585175,145.312458276749,4.13109,-79.2950744628906,7581.0,5766.0,/external/mousecelltypes/prod262/specimen_467703703/min_xy_467703703.aff,8801.07095919693,869.751036664169,3607.42029595422,0.471068990238367,positive,2,0,0,0,intact,spiny,/api/v2/well_known_file_download/487659357,/api/v2/well_known_file_download/487625544,/api/v2/well_known_file_download/491380555,,,,,,Mus musculus,339692116,Scnn1a-Tg2-Cre;Ai14(IVSCC)-176958,Scnn1a-Tg2-Cre_Ai14-176958.05.02.01_491458672_m.swc,5.0,VISp_layer4,Isocortex_layer4
368,1736,Sst-IRES-Cre,476751360,Sst-IRES-Cre;Ai14-188742.03.01.01,left,778,"""Primary visual area, layer 5""",VISp5,385,VISp,5,226.573635376162,5.0,9.0,0.935729540121579,0.812231491866777,dendrite-only,508278881.0,491316840,-57.03125,1.24226773381669,,0.682123965809101,230.0,8.58186755788857,5.27500000000014,189.573459715635,167.968884110451,,-74.1210479736328,5735.0,5748.0,/external/mousecelltypes/prod507/specimen_476751360/min_xy_476751360.aff,8830.0,1182.37236015521,8070.58567971148,0.721728703600843,positive,2,0,0,0,,aspiny,/api/v2/well_known_file_download/508279118,/api/v2/well_known_file_download/491377012,/api/v2/well_known_file_download/491377017,,,,,,Mus musculus,476487153,Sst-IRES-Cre;Ai14(IVSCC)-188742,Sst-IRES-Cre_Ai14-188742.03.01.01_508278879_m.swc,6.0,VISp_layer5,Isocortex_layer5
369,1737,Pvalb-IRES-Cre,574059157,Pvalb-IRES-Cre;Ai14-301947.03.02.01,right,41,"""posteromedial visual area, layer 2/3""",VISpm2/3,533,VISpm,2/3,230.652769422957,7.0,12.0,0.824088806676667,0.987055773746363,full,591276444.0,659447216,-49.84375,1.37802003027651,0.0087916148942178,1.0623134903229,110.0,3.9441883933766,17.8155555555556,56.1307222152924,97.8125333786011,5.99163333333333,-70.8462448120117,9441.0,5764.0,/external/mousecelltypes/prod1008/specimen_574059157/min_xy_574059157.aff,9089.51938719606,467.90548594828,4299.60252249268,0.100682371711829,positive,0,0,0,0,,aspiny,/api/v2/well_known_file_download/662054972,/api/v2/well_known_file_download/587853133,/api/v2/well_known_file_download/587853137,,,,,,Mus musculus,570930980,Pvalb-IRES-Cre;Ai14-301947,Pvalb-IRES-Cre_Ai14-301947.03.02.01_591276438_m.swc,5.0,VISpm_layer23,Isocortex_layer2/3
370,1738,Tlx3-Cre_PL56,599334696,Tlx3-Cre_PL56;Ai14-329505.04.01.01,left,778,"""Primary visual area, layer 5""",VISp5,385,VISp,5,410.89576480015,5.0,22.0,0.876567355065717,0.992473657602383,dendrite-only,652287164.0,659449137,-46.0625038146973,5.21122307661589,0.0235035536017504,0.198648648648649,90.0,24.9507332091101,72.0246153846154,13.8841421736159,194.218784570694,2.8438,-74.5306854248047,5740.0,3891.0,/external/mousecelltypes/prod1171/specimen_599334696/min_xy_599334696.aff,9637.90055195764,1060.08413627342,7411.96321173007,0.488758566962312,positive,0,0,0,0,intact,spiny,/api/v2/well_known_file_download/662054924,/api/v2/well_known_file_download/606115901,/api/v2/well_known_file_download/606115903,,,,,,Mus musculus,597300646,Tlx3-Cre_PL56;Ai14-329505,Tlx3-Cre_PL56_Ai14-329505.04.01.01_652287162_m.swc,5.0,VISp_layer5,Isocortex_layer5
371,1740,Htr3a-Cre_NO152,475625477,Htr3a-Cre_NO152;Ai14-185555.05.02.01,right,905,"""Anterolateral visual area, layer 2/3""",VISal2/3,402,VISal,2/3,176.340061038722,2.0,15.0,0.840003475050935,0.910983879560222,dendrite-only,492413489.0,496282878,-45.9062538146973,2.34738056592662,0.0549845832294643,0.0354910737914698,70.0,19.0489881299802,26.0741666666667,38.352136533606,263.750106096268,3.38986333333333,-66.1558990478516,9436.0,9449.0,/external/mousecelltypes/prod369/specimen_475625477/min_xy_475625477.aff,8136.16410693952,1527.98863472354,1823.6506080463,0.158069417893714,positive,5,0,0,0,,aspiny,/api/v2/well_known_file_download/487661697,/api/v2/well_known_file_download/487615396,/api/v2/well_known_file_download/491378424,,,,,,Mus musculus,475544285,Htr3a-Cre_NO152;Ai14(IVSCC)-185555,Htr3a-Cre_NO152_Ai14-185555.05.02.01_492413487_m.swc,8.0,VISal_layer23,Isocortex_layer2/3
372,1746,Ctgf-T2A-dgCre,526950199,Ctgf-2A-dgCre;Ai14(IVSCC)-252904.03.01.01,left,393,"""Posterolateral visual area, layer 6b""",VISpl6b,425,VISpl,6b,424.291010949289,4.0,17.0,0.904657260212812,1.00945055654205,dendrite-only,557649852.0,562385051,-50.71875,4.35152353559209,0.0562160499964749,0.25,40.0,18.6092935836093,58.2925,17.1548655487413,217.857107520103,2.04010666666667,-65.5099563598633,9454.0,7615.0,/external/mousecelltypes/prod802/specimen_526950199/min_xy_526950199.aff,9083.10497977977,2015.53642241542,8652.00741009165,0.966560156000466,positive,2,0,0,0,intact,spiny,/api/v2/well_known_file_download/564691125,/api/v2/well_known_file_download/527591837,/api/v2/well_known_file_download/527591839,,,,,,Mus musculus,525483212,Ctgf-2A-dgCre;Ai14(IVSCC)-252904,Ctgf-2A-dgCre_Ai14_IVSCC_-252904.03.01.01_557649847_m.swc,6.0,VISpl_layer6b,Isocortex_layer6
373,1754,Nkx2-1-CreERT2,561517025,Nkx2-1-CreERT2;Ai14 (IVSCC)-286572.01.02.01,right,821,"""Primary visual area, layer 2/3""",VISp2/3,385,VISp,2/3,208.568322369266,7.0,24.0,0.890614385092844,0.989429394053163,full,571972150.0,592967718,-54.40625,1.37486615319161,0.0058944723547319,0.755639797700762,320.0,6.58957217026203,20.5372093023256,48.692107349111,95.3126102685928,12.52776,-72.6440582275391,5740.0,7586.0,/external/mousecelltypes/prod880/specimen_561517025/min_xy_561517025.aff,9420.12216647106,978.213945344349,3015.60476261133,0.213858500522521,positive,2,0,0,0,,aspiny,/api/v2/well_known_file_download/690850828,/api/v2/well_known_file_download/561996890,/api/v2/well_known_file_download/561996893,,,,,,Mus musculus,560753226,Nkx2-1-CreERT2;Ai14 (IVSCC)-286572,Nkx2-1-CreERT2_Ai14 _IVSCC_-286572.01.02.01_571972148_m.swc,9.0,VISp_layer23,Isocortex_layer2/3
374,1756,Scnn1a-Tg2-Cre,476054887,Scnn1a-Tg2-Cre;Ai14-185900.04.02.01,right,721,"""Primary visual area, layer 4""",VISp4,385,VISp,4,479.455531671343,10.0,33.0,0.907801136738093,0.857044059553446,dendrite-only,491771356.0,496573455,-43.2500038146973,2.9111736173668,0.0210610719820629,0.316772438803264,50.0,25.8467597747546,54.7641176470588,18.2601316877732,200.781255960464,3.31577666666667,-70.5414047241211,5742.0,5734.0,/external/mousecelltypes/prod376/specimen_476054887/min_xy_476054887.aff,8480.00000000001,1076.45241822205,3051.69499546872,0.492116829980839,negative,0,1,1,0,intact,spiny,/api/v2/well_known_file_download/487686125,/api/v2/well_known_file_download/491377993,/api/v2/well_known_file_download/491377995,,,,,,Mus musculus,475849732,Scnn1a-Tg2-Cre;Ai14(IVSCC)-185900,Scnn1a-Tg2-Cre_Ai14-185900.04.02.01_491771354_m.swc,2.0,VISp_layer4,Isocortex_layer4
375,1760,Rbp4-Cre_KL100,486110216,Rbp4-Cre_KL100;Ai14-205727.04.02.01,right,778,"""Primary visual area, layer 5""",VISp5,385,VISp,5,648.068883536689,9.0,17.0,0.919951904913439,0.771828456767934,dendrite-only,496085262.0,496453673,-46.7812538146973,2.39324221794046,,0.0448844920022316,110.0,23.5713573041281,,,335.937708616257,5.3051375,-65.9088363647461,9430.0,9425.0,/external/mousecelltypes/prod514/specimen_486110216/min_xy_486110216.aff,8225.43138012973,1141.41246971445,3140.56659163559,0.70533579988775,positive,2,1,1,0,intact,spiny,/api/v2/well_known_file_download/501080044,/api/v2/well_known_file_download/486115512,/api/v2/well_known_file_download/491378387,,,,,,Mus musculus,485955768,Rbp4-Cre_KL100;Ai14-205727,Rbp4-Cre_KL100_Ai14-205727.04.02.01_496085260_m.swc,0.0,VISp_layer5,Isocortex_layer5
376,1761,Sim1-Cre_KJ18,557252022,Sim1-Cre_KJ18;Ai14-281330.05.02.01,right,778,"""Primary visual area, layer 5""",VISp5,385,VISp,5,594.759880959955,6.0,61.0,0.86138399471777,0.972163879564494,dendrite-only,652751606.0,659447496,-49.4687538146973,4.10115346130712,0.0275970548411623,0.168055555555556,90.0,16.3707225017195,86.4763636363636,11.5638534964888,130.223274230957,4.57422,-74.9948654174805,7601.0,5733.0,/external/mousecelltypes/prod844/specimen_557252022/min_xy_557252022.aff,8633.70645357885,1112.27410725533,3380.49887330943,0.603439844739287,positive,2,0,0,0,intact,spiny,/api/v2/well_known_file_download/662055047,/api/v2/well_known_file_download/558563300,/api/v2/well_known_file_download/558563302,,,,,,Mus musculus,555340956,Sim1-Cre_KJ18;Ai14-281330,Sim1-Cre_KJ18_Ai14-281330.05.02.01_652751604_m.swc,8.0,VISp_layer5,Isocortex_layer5
377,1764,Pvalb-IRES-Cre,321707905,Pvalb-IRES-Cre;Ai14-172101.05.01.01,left,778,"""Primary visual area, layer 5""",VISp5,385,VISp,5,274.908817587214,7.0,30.0,0.885144489019759,0.863817386255448,dendrite-only,491119701.0,491200293,-56.3437538146973,1.20017291751089,-0.0122857423963326,1.59947780678851,290.0,5.94749327476833,12.7480434782609,78.4434099009224,93.3592766523361,15.8700666666667,-75.7731857299805,7601.0,7582.0,/external/mousecelltypes/prod176/specimen_321707905/min_xy_321707905.aff,8836.83296136053,952.825989325573,7614.33805784575,0.578934411515146,positive,2,1,0,1,,aspiny,/api/v2/well_known_file_download/487660486,/api/v2/well_known_file_download/487632664,/api/v2/well_known_file_download/491380359,,,,,,Mus musculus,320827555,Pvalb-IRES-Cre;Ai14(IVSCC)-172101,Pvalb-IRES-Cre_Ai14-172101.05.01.01_491119699_m.swc,1.0,VISp_layer5,Isocortex_layer5
378,1779,Nos1-CreERT2,560753350,Nos1-CreERT2;Ai14(BT)-285361.04.01.01,left,821,"""Primary visual area, layer 2/3""",VISp2/3,385,VISp,2/3,370.733855872349,5.0,22.0,0.910132594778136,0.998436294873449,full,585893438.0,657593317,-60.8437538146973,2.20653967568006,0.207671873214455,0.0994673280150067,50.0,25.6478014808218,66.38,15.0647785477553,254.687547683716,2.36435,-66.1216735839844,9441.0,9419.0,/external/mousecelltypes/prod872/specimen_560753350/min_xy_560753350.aff,8893.0,1012.27026746649,8208.7692200673,0.370210914764515,positive,2,0,0,0,,aspiny,/api/v2/well_known_file_download/585893544,/api/v2/well_known_file_download/561762177,/api/v2/well_known_file_download/561762179,,,,,,Mus musculus,560045437,Nos1-CreERT2;Ai14(BT)-285361,Nos1-CreERT2_Ai14_BT_-285361.04.01.01_585893436_m.swc,1.0,VISp_layer23,Isocortex_layer2/3
379,1780,Scnn1a-Tg2-Cre,354190013,Scnn1a-Tg2-Cre;Ai14-176962.05.01.01,left,778,"""Primary visual area, layer 5""",VISp5,385,VISp,5,601.824711312771,9.0,44.0,0.862172760980114,0.837475969790773,dendrite-only,495335449.0,491201729,-45.03125,2.89373239203779,0.150681930304697,0.104545458766492,130.0,26.281992749586,117.956666666667,8.47768954700876,128.90625,7.156975,-73.020378112793,7627.0,9453.0,/external/mousecelltypes/prod253/specimen_354190013/min_xy_354190013.aff,8836.83296136052,1380.46176652905,8535.41880007796,0.583527708401576,positive,2,2,1,1,intact,spiny,/api/v2/well_known_file_download/487660832,/api/v2/well_known_file_download/487625362,/api/v2/well_known_file_download/491381205,,,,,,Mus musculus,339692176,Scnn1a-Tg2-Cre;Ai14(IVSCC)-176962,Scnn1a-Tg2-Cre_Ai14-176962.05.01.01_495335447_m.swc,4.0,VISp_layer5,Isocortex_layer5
380,1783,Vip-IRES-Cre,535728342,Vip-IRES-Cre;Ai14(IVSCC)-264875.06.01.01,left,721,"""Primary visual area, layer 4""",VISp4,385,VISp,4,386.538146693454,3.0,12.0,0.919545922607191,0.997671297686474,full,653337415.0,566093635,-55.84375,2.95730112691794,0.0100298411083297,0.0016250020219383,29.9999980926514,9.42686089551393,21.474347826087,46.5671883541535,249.821424484253,1.98070666666667,-74.2693939208984,7582.0,7597.0,/external/mousecelltypes/prod821/specimen_535728342/min_xy_535728342.aff,8574.63803399335,1346.81468652865,9000.23061854734,0.413359194255279,positive,2,0,0,0,,aspiny,/api/v2/well_known_file_download/564798264,/api/v2/well_known_file_download/538763435,/api/v2/well_known_file_download/538763437,,,,,,Mus musculus,531016938,Vip-IRES-Cre;Ai14(IVSCC)-264875,Vip-IRES-Cre_Ai14_IVSCC_-264875.06.01.01_653337413_m.swc,3.0,VISp_layer4,Isocortex_layer4
381,1784,Nos1-CreERT2,566647353,Nos1-CreERT2;Ai14-294361.05.01.01,left,821,"""Primary visual area, layer 2/3""",VISp2/3,385,VISp,2/3,134.029164263193,9.0,23.0,0.882148093259471,0.998413492711128,full,585893457.0,657593395,-52.5937538146973,3.30701774189508,-0.153620025432556,0.262068963209113,30.0,13.0407206994674,168.695,5.92785796852307,166.093751788139,4.72610666666667,-60.3499908447266,7591.0,5757.0,/external/mousecelltypes/prod967/specimen_566647353/min_xy_566647353.aff,8370.82609441041,646.73237967599,3496.30239286911,0.18514937523834,positive,0,0,0,0,,aspiny,/api/v2/well_known_file_download/662054209,/api/v2/well_known_file_download/568097702,/api/v2/well_known_file_download/568097704,,,,,,Mus musculus,565087367,Nos1-CreERT2;Ai14-294361,Nos1-CreERT2_Ai14-294361.05.01.01_585893455_m.swc,6.0,VISp_layer23,Isocortex_layer2/3
382,1787,Sst-IRES-Cre,485058595,Sst-IRES-Cre;Ai14-202726.05.02.01,right,778,"""Primary visual area, layer 5""",VISp5,385,VISp,5,219.48392845942,6.0,7.0,0.887806379646245,0.878017636014107,dendrite-only,496123887.0,491316440,-57.6250038146973,1.76953995569732,0.0132842671833418,0.429090909090909,50.0,31.994060852045,44.057380952381,22.6976724077366,353.571385145187,2.64915333333333,-67.0185165405273,9439.0,5764.0,/external/mousecelltypes/prod492/specimen_485058595/min_xy_485058595.aff,8674.0,1024.78413696209,3531.26087681897,0.545651213045872,positive,2,2,1,1,,aspiny,/api/v2/well_known_file_download/496197436,/api/v2/well_known_file_download/485066515,/api/v2/well_known_file_download/491378773,,,,,,Mus musculus,484776075,Sst-IRES-Cre;Ai14-202726,Sst-IRES-Cre_Ai14-202726.05.02.01_496123885_m.swc,7.0,VISp_layer5,Isocortex_layer5
383,1789,Chat-IRES-Cre-neo,585946742,Chat-IRES-Cre-neo;Ai14-316043.05.01.02,left,821,"""Primary visual area, layer 2/3""",VISp2/3,385,VISp,2/3,356.798504305063,2.0,19.0,0.894121992833854,0.983430168168884,full,610872807.0,659440946,-49.6875,3.05619510363272,0.0858850677730314,0.155833331867059,30.0,17.3133694645126,76.7,13.0378096479791,317.187458276749,2.27316,-66.8356857299805,7572.0,5741.0,/external/mousecelltypes/prod1119/specimen_585946742/min_xy_585946742.aff,9001.02643228426,1075.00145351896,8453.63520972892,0.369140404583665,positive,2,0,0,0,,aspiny,/api/v2/well_known_file_download/662054940,/api/v2/well_known_file_download/606111413,/api/v2/well_known_file_download/606111423,,,,,,Mus musculus,584630456,Chat-IRES-Cre-neo;Ai14-316043,Chat-IRES-Cre-neo_Ai14-316043.05.01.02_610872803_m.swc,0.0,VISp_layer23,Isocortex_layer2/3
384,1794,Vip-IRES-Cre,514767977,Vip-IRES-Cre;Ai14(IVSCC)-247244.05.02.01,right,821,"""Primary visual area, layer 2/3""",VISp2/3,385,VISp,2/3,295.883792511959,2.0,19.0,0.929936850226702,0.822252333755706,full,657210314.0,562316361,-56.8437538146973,2.16547421749458,0.0298676450198318,0.164123100547824,59.9999961853027,10.9095678600386,39.3927272727273,25.3853964737376,226.093783974648,3.25466666666667,-78.3579406738281,5747.0,5740.0,/external/mousecelltypes/prod750/specimen_514767977/min_xy_514767977.aff,8736.08642670979,1246.35160621858,2476.25392679609,0.272962789434595,positive,5,0,0,0,,aspiny,/api/v2/well_known_file_download/546787732,/api/v2/well_known_file_download/515808268,/api/v2/well_known_file_download/515808270,,,,,,Mus musculus,514080972,Vip-IRES-Cre;Ai14(IVSCC)-247244,Vip-IRES-Cre_Ai14_IVSCC_-247244.05.02.01_657210312_m.swc,8.0,VISp_layer23,Isocortex_layer2/3
385,1797,Vipr2-IRES2-Cre,571306690,Vipr2-IRES2-Cre;Ai14-302668.05.02.01,right,821,"""Primary visual area, layer 2/3""",VISp2/3,385,VISp,2/3,289.317005495028,7.0,56.0,0.866649528205467,0.99799434738087,full,661930437.0,657593410,-42.9375038146973,4.11894020627693,0.0436720912966709,0.112099490574613,250.0,15.7117405094745,135.143333333333,7.39955109390032,57.499922811985,11.5818933333333,-79.214225769043,5747.0,5744.0,/external/mousecelltypes/prod989/specimen_571306690/min_xy_571306690.aff,8300.0,550.036146364054,3596.05206577052,0.191517532503886,positive,0,0,0,0,intact,spiny,/api/v2/well_known_file_download/661940400,/api/v2/well_known_file_download/573436422,/api/v2/well_known_file_download/573436424,,,,,,Mus musculus,570930484,Vipr2-IRES2-Cre;Ai14-302668,Vipr2-IRES2-Cre_Ai14-302668.05.02.01_661930435_m.swc,1.0,VISp_layer23,Isocortex_layer2/3
386,1798,Tlx3-Cre_PL56,527826878,Tlx3-Cre_PL56;Ai14-255494.04.01.01,left,721,"""Primary visual area, layer 4""",VISp4,385,VISp,4,481.827203148815,6.0,33.0,0.862196060183787,0.760284914241275,dendrite-only,546786321.0,659449023,-48.3125038146973,4.07340003095822,0.0265142848006105,0.14,170.0,15.8765245656567,104.895,9.5333428666762,100.000113248825,5.3978,-76.3190307617188,7589.0,5746.0,/external/mousecelltypes/prod812/specimen_527826878/min_xy_527826878.aff,9190.98385625317,1042.82109173228,7938.89530746624,0.504026088193165,positive,0,0,0,0,intact,spiny,/api/v2/well_known_file_download/564691148,/api/v2/well_known_file_download/529900155,/api/v2/well_known_file_download/529900158,,,,,,Mus musculus,527135975,Tlx3-Cre_PL56;Ai14-255494,Tlx3-Cre_PL56_Ai14-255494.04.01.01_546786319_m.swc,7.0,VISp_layer4,Isocortex_layer4
387,1807,Chat-IRES-Cre-neo,577369606,Chat-IRES-Cre-neo;Ai14-308245.04.02.01,right,821,"""Primary visual area, layer 2/3""",VISp2/3,385,VISp,2/3,324.981751409291,3.0,32.0,0.882325223887817,0.987652826243466,full,605859504.0,592971448,-52.0625038146973,2.54222000803,,0.0101993869303885,170.0,11.7883483306347,,,115.781247615814,11.5664333333333,-75.4819564819336,9434.0,9447.0,/external/mousecelltypes/prod1014/specimen_577369606/min_xy_577369606.aff,8458.18119277399,896.419807643701,3097.86788398831,0.271542035286668,positive,5,0,0,0,,aspiny,/api/v2/well_known_file_download/690875583,/api/v2/well_known_file_download/587853820,/api/v2/well_known_file_download/587853828,,,,,,Mus musculus,575905314,Chat-IRES-Cre-neo;Ai14-308245,Chat-IRES-Cre-neo_Ai14-308245.04.02.01_605859502_m.swc,7.0,VISp_layer23,Isocortex_layer2/3
388,1817,Chrna2-Cre_OE25,567354967,Chrna2-Cre_OE25;Ai14(IVSCC)-294916.03.01.02,left,778,"""Primary visual area, layer 5""",VISp5,385,VISp,5,343.432951174811,4.0,16.0,0.875698376598247,0.972868273224339,full,623794642.0,592969031,-61.0312538146973,2.77638138681724,0.0086690545308687,0.402333333333333,50.0,21.5677393544598,43.9761904761905,22.7395776935571,276.875048875809,2.9851,-70.8718795776367,7571.0,9436.0,/external/mousecelltypes/prod944/specimen_567354967/min_xy_567354967.aff,9018.23141720299,1450.41988285743,3048.85256196958,0.688275033504374,positive,5,0,0,0,,sparsely spiny,/api/v2/well_known_file_download/690861905,/api/v2/well_known_file_download/569476909,/api/v2/well_known_file_download/569476911,,,,,,Mus musculus,566650243,Chrna2-Cre_OE25;Ai14(IVSCC)-294916,Chrna2-Cre_OE25_Ai14_IVSCC_-294916.03.01.02_623794609_m.swc,2.0,VISp_layer5,Isocortex_layer5
389,1818,Nos1-CreERT2|Sst-IRES-FlpO,517330781,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-243223.04.01.01,left,821,"""Primary visual area, layer 2/3""",VISp2/3,385,VISp,2/3,428.059193525814,2.0,22.0,0.916728419902682,0.822758114864878,dendrite-only,537045069.0,659446115,-61.34375,2.65125602325286,0.125188219519942,0.101298700111534,30.0,36.6044441268588,105.357142857143,9.4915254237288,340.625047683716,2.46451333333333,-68.2396469116211,7592.0,7596.0,/external/mousecelltypes/prod765/specimen_517330781/min_xy_517330781.aff,8709.35966923039,1042.73407598069,8805.74591552225,0.127481331832992,positive,0,0,0,0,,aspiny,/api/v2/well_known_file_download/541010584,/api/v2/well_known_file_download/518034460,/api/v2/well_known_file_download/518034462,,,,,,Mus musculus,515771746,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-243223,Nos1-CreERT2_Sst-IRES-FlpO_Ai65-243223.04.01.01_537045067_m.swc,3.0,VISp_layer23,Isocortex_layer2/3
390,1820,Htr3a-Cre_NO152,561553133,Htr3a-Cre_NO152;Ai14-286731.04.02.01,right,778,"""Primary visual area, layer 5""",VISp5,385,VISp,5,489.554851752181,4.0,24.0,0.872765602433891,1.0,full,645075256.0,659442218,-52.3125,2.56505388421996,0.0595191076149969,0.354268292682927,40.0,20.8419247741842,42.24,23.6742424242424,349.374920129776,2.27276,-73.6772994995117,7580.0,5740.0,/external/mousecelltypes/prod880/specimen_561553133/min_xy_561553133.aff,9100.0,1032.59516386312,3542.89672388755,0.555605134879127,positive,0,0,0,0,,aspiny,/api/v2/well_known_file_download/662054502,/api/v2/well_known_file_download/561924265,/api/v2/well_known_file_download/561924268,,,,,,Mus musculus,560752216,Htr3a-Cre_NO152;Ai14-286731,Htr3a-Cre_NO152_Ai14-286731.04.02.01_645075254_m.swc,3.0,VISp_layer5,Isocortex_layer5
391,1822,Cux2-CreERT2,513531471,Cux2-CreERT2;Ai14-239083.03.02.01,right,821,"""Primary visual area, layer 2/3""",VISp2/3,385,VISp,2/3,206.378928494214,10.0,38.0,0.890543791939576,0.883401985710181,dendrite-only,537041941.0,544782042,-44.4062538146973,4.66653740674142,0.0526763296410991,0.0708333343551264,150.0,14.1557831411327,105.542222222222,9.47488103760477,129.799082875252,6.53735,-77.2036209106445,5743.0,5736.0,/external/mousecelltypes/prod743/specimen_513531471/min_xy_513531471.aff,9214.0,871.125117481572,3076.42007866976,0.113322723557272,positive,5,0,0,0,intact,spiny,/api/v2/well_known_file_download/541010622,/api/v2/well_known_file_download/515022448,/api/v2/well_known_file_download/515022450,,,,,,Mus musculus,510023681,Cux2-CreERT2;Ai14-239083,Cux2-CreERT2_Ai14-239083.03.02.01_537041922_m.swc,2.0,VISp_layer23,Isocortex_layer2/3
